Xco2,Latitude,Longitude,quality_flag,DateTime,Year,Month,Day
393.78372,44.556408,41.158535,0,2014-09-06 10:19:04.070,2014,9,6
395.28125,44.552856,41.17216,0,2014-09-06 10:19:04.080,2014,9,6
394.0859,44.59591,41.06836,0,2014-09-06 10:19:04.310,2014,9,6
394.30606,44.59282,41.082306,0,2014-09-06 10:19:04.320,2014,9,6
394.4933,44.589645,41.09627,0,2014-09-06 10:19:04.330,2014,9,6
393.70465,44.58639,41.110207,0,2014-09-06 10:19:04.340,2014,9,6
394.25476,44.579727,41.137733,0,2014-09-06 10:19:04.360,2014,9,6
393.77277,44.576267,41.15142,0,2014-09-06 10:19:04.370,2014,9,6
394.2703,44.57272,41.165054,0,2014-09-06 10:19:04.380,2014,9,6
393.8611,44.61575,41.061203,0,2014-09-06 10:19:04.710,2014,9,6
393.90475,44.612663,41.075153,0,2014-09-06 10:19:04.720,2014,9,6
394.12363,44.609493,41.089127,0,2014-09-06 10:19:04.730,2014,9,6
393.9259,44.60625,41.10308,0,2014-09-06 10:19:04.740,2014,9,6
393.83905,44.596157,41.14435,0,2014-09-06 10:19:04.770,2014,9,6
394.19095,44.592617,41.157993,0,2014-09-06 10:19:04.780,2014,9,6
394.2375,44.635662,41.054146,0,2014-09-06 10:19:05.010,2014,9,6
394.59576,44.632584,41.068115,0,2014-09-06 10:19:05.020,2014,9,6
394.46182,44.62942,41.082104,0,2014-09-06 10:19:05.030,2014,9,6
394.06668,44.626183,41.096066,0,2014-09-06 10:19:05.040,2014,9,6
394.1186,44.62291,41.10986,0,2014-09-06 10:19:05.050,2014,9,6
394.11047,44.616096,41.137352,0,2014-09-06 10:19:05.070,2014,9,6
394.2071,44.612564,41.151005,0,2014-09-06 10:19:05.080,2014,9,6
394.5396,44.655582,41.047108,0,2014-09-06 10:19:05.310,2014,9,6
395.19247,44.65251,41.06108,0,2014-09-06 10:19:05.320,2014,9,6
393.87982,44.64935,41.075077,0,2014-09-06 10:19:05.330,2014,9,6
393.63284,44.64612,41.089046,0,2014-09-06 10:19:05.340,2014,9,6
393.88174,44.642845,41.102848,0,2014-09-06 10:19:05.350,2014,9,6
394.45383,44.639484,41.116634,0,2014-09-06 10:19:05.360,2014,9,6
394.30203,44.63604,41.130352,0,2014-09-06 10:19:05.370,2014,9,6
393.9808,44.632507,41.144012,0,2014-09-06 10:19:05.380,2014,9,6
394.05093,44.675507,41.040062,0,2014-09-06 10:19:05.710,2014,9,6
394.59448,44.672436,41.054047,0,2014-09-06 10:19:05.720,2014,9,6
394.2292,44.66928,41.068043,0,2014-09-06 10:19:05.730,2014,9,6
394.14792,44.666046,41.082016,0,2014-09-06 10:19:05.740,2014,9,6
394.0415,44.662777,41.09582,0,2014-09-06 10:19:05.750,2014,9,6
393.88486,44.659416,41.10961,0,2014-09-06 10:19:05.760,2014,9,6
394.03165,44.65597,41.123333,0,2014-09-06 10:19:05.770,2014,9,6
394.05795,44.652443,41.137,0,2014-09-06 10:19:05.780,2014,9,6
393.94574,44.695408,41.032978,0,2014-09-06 10:19:06.010,2014,9,6
394.2802,44.692337,41.046967,0,2014-09-06 10:19:06.020,2014,9,6
394.03702,44.689182,41.06097,0,2014-09-06 10:19:06.030,2014,9,6
393.7497,44.685955,41.07495,0,2014-09-06 10:19:06.040,2014,9,6
394.1014,44.682686,41.088764,0,2014-09-06 10:19:06.050,2014,9,6
393.83456,44.67933,41.10256,0,2014-09-06 10:19:06.060,2014,9,6
394.08157,44.672363,41.12996,0,2014-09-06 10:19:06.080,2014,9,6
394.55463,44.715305,41.02589,0,2014-09-06 10:19:06.310,2014,9,6
394.38715,44.71224,41.039883,0,2014-09-06 10:19:06.320,2014,9,6
394.4591,44.709087,41.053894,0,2014-09-06 10:19:06.330,2014,9,6
394.25146,44.70586,41.067883,0,2014-09-06 10:19:06.340,2014,9,6
394.16495,44.7026,41.0817,0,2014-09-06 10:19:06.350,2014,9,6
394.71292,44.699245,41.095505,0,2014-09-06 10:19:06.360,2014,9,6
394.2288,44.69581,41.10924,0,2014-09-06 10:19:06.370,2014,9,6
393.74487,44.692284,41.122917,0,2014-09-06 10:19:06.380,2014,9,6
393.8169,44.73214,41.032795,0,2014-09-06 10:19:06.720,2014,9,6
394.18872,44.72899,41.046814,0,2014-09-06 10:19:06.730,2014,9,6
394.73636,44.725758,41.060802,0,2014-09-06 10:19:06.740,2014,9,6
393.65768,44.722492,41.074623,0,2014-09-06 10:19:06.750,2014,9,6
394.62155,44.719135,41.08843,0,2014-09-06 10:19:06.760,2014,9,6
394.24756,44.715694,41.102165,0,2014-09-06 10:19:06.770,2014,9,6
394.57382,44.712166,41.115845,0,2014-09-06 10:19:06.780,2014,9,6
394.3737,44.755028,41.011642,0,2014-09-06 10:19:07.010,2014,9,6
395.11636,44.751965,41.025642,0,2014-09-06 10:19:07.020,2014,9,6
394.20312,44.74881,41.039665,0,2014-09-06 10:19:07.030,2014,9,6
393.99362,44.745586,41.053658,0,2014-09-06 10:19:07.040,2014,9,6
393.3767,44.74232,41.067486,0,2014-09-06 10:19:07.050,2014,9,6
394.63684,44.738968,41.0813,0,2014-09-06 10:19:07.060,2014,9,6
394.56717,44.73553,41.095043,0,2014-09-06 10:19:07.070,2014,9,6
394.22638,44.732006,41.10873,0,2014-09-06 10:19:07.080,2014,9,6
394.6966,44.771782,41.018486,0,2014-09-06 10:19:07.320,2014,9,6
394.92126,44.768635,41.032513,0,2014-09-06 10:19:07.330,2014,9,6
393.95935,44.76541,41.046513,0,2014-09-06 10:19:07.340,2014,9,6
394.35757,44.76215,41.06035,0,2014-09-06 10:19:07.350,2014,9,6
394.11176,44.7588,41.074165,0,2014-09-06 10:19:07.360,2014,9,6
394.58487,44.755363,41.087917,0,2014-09-06 10:19:07.370,2014,9,6
393.99496,44.79466,40.997307,0,2014-09-06 10:19:07.710,2014,9,6
394.1023,44.7916,41.011322,0,2014-09-06 10:19:07.720,2014,9,6
394.33585,44.788456,41.02536,0,2014-09-06 10:19:07.730,2014,9,6
393.9016,44.785236,41.03937,0,2014-09-06 10:19:07.740,2014,9,6
393.4089,44.78198,41.053223,0,2014-09-06 10:19:07.750,2014,9,6
393.53802,44.778633,41.06705,0,2014-09-06 10:19:07.760,2014,9,6
394.28387,44.7752,41.08082,0,2014-09-06 10:19:07.770,2014,9,6
394.64526,44.814476,40.9902,0,2014-09-06 10:19:08.010,2014,9,6
394.4029,44.81142,41.004227,0,2014-09-06 10:19:08.020,2014,9,6
394.503,44.80828,41.018272,0,2014-09-06 10:19:08.030,2014,9,6
394.3854,44.805065,41.032295,0,2014-09-06 10:19:08.040,2014,9,6
394.28607,44.801807,41.04615,0,2014-09-06 10:19:08.050,2014,9,6
394.6913,44.798466,41.05999,0,2014-09-06 10:19:08.060,2014,9,6
393.88873,44.795036,41.07376,0,2014-09-06 10:19:08.070,2014,9,6
393.8919,44.791523,41.087475,0,2014-09-06 10:19:08.080,2014,9,6
394.3774,44.834293,40.983097,0,2014-09-06 10:19:08.310,2014,9,6
394.3985,44.83124,40.99713,0,2014-09-06 10:19:08.320,2014,9,6
394.63406,44.828106,41.011185,0,2014-09-06 10:19:08.330,2014,9,6
394.41718,44.82489,41.025215,0,2014-09-06 10:19:08.340,2014,9,6
394.28812,44.82164,41.039078,0,2014-09-06 10:19:08.350,2014,9,6
394.51013,44.8183,41.05292,0,2014-09-06 10:19:08.360,2014,9,6
394.24133,44.814877,41.0667,0,2014-09-06 10:19:08.370,2014,9,6
394.3397,44.811363,41.08042,0,2014-09-06 10:19:08.380,2014,9,6
393.8419,44.85411,40.975994,0,2014-09-06 10:19:08.710,2014,9,6
394.54794,44.851063,40.990036,0,2014-09-06 10:19:08.720,2014,9,6
394.49582,44.847927,41.004093,0,2014-09-06 10:19:08.730,2014,9,6
394.66525,44.84472,41.018127,0,2014-09-06 10:19:08.740,2014,9,6
394.09488,44.841473,41.031998,0,2014-09-06 10:19:08.750,2014,9,6
394.32056,44.838135,41.045845,0,2014-09-06 10:19:08.760,2014,9,6
394.3302,44.834713,41.059628,0,2014-09-06 10:19:08.770,2014,9,6
394.54343,44.831203,41.073357,0,2014-09-06 10:19:08.780,2014,9,6
394.9321,44.873928,40.968864,0,2014-09-06 10:19:09.010,2014,9,6
394.32388,44.870884,40.98291,0,2014-09-06 10:19:09.020,2014,9,6
394.6794,44.867752,40.996975,0,2014-09-06 10:19:09.030,2014,9,6
394.37445,44.864544,41.011017,0,2014-09-06 10:19:09.040,2014,9,6
393.60526,44.8613,41.02489,0,2014-09-06 10:19:09.050,2014,9,6
394.9444,44.857967,41.038746,0,2014-09-06 10:19:09.060,2014,9,6
394.53333,44.85455,41.05254,0,2014-09-06 10:19:09.070,2014,9,6
394.38196,44.851044,41.066273,0,2014-09-06 10:19:09.080,2014,9,6
394.11252,44.893745,40.961727,0,2014-09-06 10:19:09.310,2014,9,6
394.1445,44.890705,40.97578,0,2014-09-06 10:19:09.320,2014,9,6
394.60065,44.887573,40.989853,0,2014-09-06 10:19:09.330,2014,9,6
393.93173,44.884373,41.003902,0,2014-09-06 10:19:09.340,2014,9,6
393.52878,44.88113,41.017784,0,2014-09-06 10:19:09.350,2014,9,6
394.81787,44.8778,41.031647,0,2014-09-06 10:19:09.360,2014,9,6
393.74567,44.874386,41.045444,0,2014-09-06 10:19:09.370,2014,9,6
394.45566,44.870884,41.059185,0,2014-09-06 10:19:09.380,2014,9,6
394.60583,44.913563,40.954586,0,2014-09-06 10:19:09.710,2014,9,6
394.14056,44.910522,40.968647,0,2014-09-06 10:19:09.720,2014,9,6
393.899,44.9074,40.98273,0,2014-09-06 10:19:09.730,2014,9,6
393.04413,44.904205,40.996788,0,2014-09-06 10:19:09.740,2014,9,6
393.72488,44.90097,41.010677,0,2014-09-06 10:19:09.750,2014,9,6
393.915,44.897648,41.02455,0,2014-09-06 10:19:09.760,2014,9,6
393.88547,44.89424,41.038357,0,2014-09-06 10:19:09.770,2014,9,6
393.99704,44.890747,41.05211,0,2014-09-06 10:19:09.780,2014,9,6
394.00537,44.93343,40.94747,0,2014-09-06 10:19:10.010,2014,9,6
393.80673,44.9304,40.961544,0,2014-09-06 10:19:10.020,2014,9,6
394.293,44.927284,40.97563,0,2014-09-06 10:19:10.030,2014,9,6
393.8053,44.92409,40.989697,0,2014-09-06 10:19:10.040,2014,9,6
393.7687,44.92086,41.003593,0,2014-09-06 10:19:10.050,2014,9,6
394.03198,44.91754,41.017475,0,2014-09-06 10:19:10.060,2014,9,6
394.45798,44.91414,41.03129,0,2014-09-06 10:19:10.070,2014,9,6
394.4252,44.91065,41.045044,0,2014-09-06 10:19:10.080,2014,9,6
394.3871,44.95331,40.940357,0,2014-09-06 10:19:10.310,2014,9,6
394.09332,44.950283,40.954433,0,2014-09-06 10:19:10.320,2014,9,6
394.03815,44.947166,40.96853,0,2014-09-06 10:19:10.330,2014,9,6
394.03226,44.943977,40.9826,0,2014-09-06 10:19:10.340,2014,9,6
393.53497,44.94075,40.996506,0,2014-09-06 10:19:10.350,2014,9,6
394.43634,44.937435,41.010395,0,2014-09-06 10:19:10.360,2014,9,6
394.1893,44.934036,41.024216,0,2014-09-06 10:19:10.370,2014,9,6
393.38416,44.930546,41.03798,0,2014-09-06 10:19:10.380,2014,9,6
394.67172,44.973186,40.93324,0,2014-09-06 10:19:10.710,2014,9,6
394.99234,44.97016,40.947323,0,2014-09-06 10:19:10.720,2014,9,6
394.6185,44.96705,40.961426,0,2014-09-06 10:19:10.730,2014,9,6
393.68564,44.963863,40.975502,0,2014-09-06 10:19:10.740,2014,9,6
393.35828,44.96064,40.98941,0,2014-09-06 10:19:10.750,2014,9,6
394.32962,44.95733,41.003304,0,2014-09-06 10:19:10.760,2014,9,6
394.48965,44.95393,41.01713,0,2014-09-06 10:19:10.770,2014,9,6
394.73285,44.950443,41.0309,0,2014-09-06 10:19:10.780,2014,9,6
394.76352,44.993057,40.926098,0,2014-09-06 10:19:11.010,2014,9,6
394.44836,44.990036,40.94019,0,2014-09-06 10:19:11.020,2014,9,6
394.4921,44.986927,40.954296,0,2014-09-06 10:19:11.030,2014,9,6
393.92255,44.983746,40.96838,0,2014-09-06 10:19:11.040,2014,9,6
393.31952,44.980526,40.982296,0,2014-09-06 10:19:11.050,2014,9,6
394.34918,44.977215,40.996197,0,2014-09-06 10:19:11.060,2014,9,6
394.02426,44.97382,41.01003,0,2014-09-06 10:19:11.070,2014,9,6
393.93756,45.012928,40.918953,0,2014-09-06 10:19:11.310,2014,9,6
394.22073,45.006805,40.947166,0,2014-09-06 10:19:11.330,2014,9,6
393.86212,45.003624,40.961254,0,2014-09-06 10:19:11.340,2014,9,6
393.52777,45.00041,40.97518,0,2014-09-06 10:19:11.350,2014,9,6
394.1406,44.9971,40.989086,0,2014-09-06 10:19:11.360,2014,9,6
394.31427,44.99371,41.002926,0,2014-09-06 10:19:11.370,2014,9,6
394.27405,44.99023,41.016712,0,2014-09-06 10:19:11.380,2014,9,6
393.84628,45.0328,40.911804,0,2014-09-06 10:19:11.710,2014,9,6
395.1385,45.02668,40.94003,0,2014-09-06 10:19:11.730,2014,9,6
393.2961,45.023502,40.95413,0,2014-09-06 10:19:11.740,2014,9,6
394.60895,45.020283,40.968056,0,2014-09-06 10:19:11.750,2014,9,6
393.9773,45.016975,40.98197,0,2014-09-06 10:19:11.760,2014,9,6
394.66043,45.013584,40.995815,0,2014-09-06 10:19:11.770,2014,9,6
394.152,45.010105,41.009605,0,2014-09-06 10:19:11.780,2014,9,6
394.9916,45.05263,40.904648,0,2014-09-06 10:19:12.010,2014,9,6
394.85922,45.049618,40.918755,0,2014-09-06 10:19:12.020,2014,9,6
394.66962,45.046516,40.932884,0,2014-09-06 10:19:12.030,2014,9,6
394.37283,45.04334,40.946987,0,2014-09-06 10:19:12.040,2014,9,6
394.13803,45.040123,40.960926,0,2014-09-06 10:19:12.050,2014,9,6
394.63187,45.03682,40.974846,0,2014-09-06 10:19:12.060,2014,9,6
394.16333,45.033432,40.9887,0,2014-09-06 10:19:12.070,2014,9,6
394.84537,45.029957,41.0025,0,2014-09-06 10:19:12.080,2014,9,6
394.70172,45.07246,40.897484,0,2014-09-06 10:19:12.310,2014,9,6
394.7147,45.069447,40.911602,0,2014-09-06 10:19:12.320,2014,9,6
394.30698,45.06635,40.925735,0,2014-09-06 10:19:12.330,2014,9,6
394.1687,45.063175,40.939846,0,2014-09-06 10:19:12.340,2014,9,6
393.73587,45.059963,40.953793,0,2014-09-06 10:19:12.350,2014,9,6
393.8496,45.056664,40.96772,0,2014-09-06 10:19:12.360,2014,9,6
393.7833,45.053276,40.98158,0,2014-09-06 10:19:12.370,2014,9,6
394.42575,45.049805,40.995384,0,2014-09-06 10:19:12.380,2014,9,6
394.59705,45.092285,40.890316,0,2014-09-06 10:19:12.710,2014,9,6
394.1707,45.089275,40.90444,0,2014-09-06 10:19:12.720,2014,9,6
393.56955,45.08618,40.918583,0,2014-09-06 10:19:12.730,2014,9,6
393.7351,45.083004,40.932697,0,2014-09-06 10:19:12.740,2014,9,6
393.34256,45.079792,40.946648,0,2014-09-06 10:19:12.750,2014,9,6
394.0361,45.076492,40.960575,0,2014-09-06 10:19:12.760,2014,9,6
395.03372,45.073105,40.97444,0,2014-09-06 10:19:12.770,2014,9,6
394.0951,45.069633,40.98825,0,2014-09-06 10:19:12.780,2014,9,6
394.49844,45.11207,40.883114,0,2014-09-06 10:19:13.010,2014,9,6
394.29178,45.10906,40.897243,0,2014-09-06 10:19:13.020,2014,9,6
394.32224,45.10596,40.91139,0,2014-09-06 10:19:13.030,2014,9,6
393.64264,45.10279,40.92551,0,2014-09-06 10:19:13.040,2014,9,6
393.37778,45.099583,40.93947,0,2014-09-06 10:19:13.050,2014,9,6
393.51068,45.096283,40.953403,0,2014-09-06 10:19:13.060,2014,9,6
394.07065,45.0929,40.967278,0,2014-09-06 10:19:13.070,2014,9,6
394.34262,45.089428,40.98109,0,2014-09-06 10:19:13.080,2014,9,6
394.7219,45.131844,40.875904,0,2014-09-06 10:19:13.310,2014,9,6
393.52512,45.128838,40.89004,0,2014-09-06 10:19:13.320,2014,9,6
394.40262,45.125744,40.904194,0,2014-09-06 10:19:13.330,2014,9,6
394.1795,45.122574,40.918324,0,2014-09-06 10:19:13.340,2014,9,6
393.78842,45.11937,40.932285,0,2014-09-06 10:19:13.350,2014,9,6
393.78757,45.116074,40.946228,0,2014-09-06 10:19:13.360,2014,9,6
393.6884,45.112694,40.96011,0,2014-09-06 10:19:13.370,2014,9,6
393.73428,45.109226,40.97393,0,2014-09-06 10:19:13.380,2014,9,6
393.83133,45.151615,40.86869,0,2014-09-06 10:19:13.710,2014,9,6
393.71466,45.148613,40.88283,0,2014-09-06 10:19:13.720,2014,9,6
394.40924,45.145523,40.89699,0,2014-09-06 10:19:13.730,2014,9,6
393.73035,45.142357,40.91113,0,2014-09-06 10:19:13.740,2014,9,6
393.72327,45.139153,40.9251,0,2014-09-06 10:19:13.750,2014,9,6
394.29593,45.13586,40.93905,0,2014-09-06 10:19:13.760,2014,9,6
394.8853,45.13248,40.952934,0,2014-09-06 10:19:13.770,2014,9,6
392.7086,45.129017,40.966763,0,2014-09-06 10:19:13.780,2014,9,6
394.43512,45.171375,40.86147,0,2014-09-06 10:19:14.010,2014,9,6
394.0132,45.168373,40.875618,0,2014-09-06 10:19:14.020,2014,9,6
393.7416,45.165287,40.889786,0,2014-09-06 10:19:14.030,2014,9,6
394.3175,45.162125,40.903927,0,2014-09-06 10:19:14.040,2014,9,6
393.63718,45.158924,40.917904,0,2014-09-06 10:19:14.050,2014,9,6
393.63165,45.155632,40.93186,0,2014-09-06 10:19:14.060,2014,9,6
394.03406,45.152256,40.945755,0,2014-09-06 10:19:14.070,2014,9,6
394.74567,45.148796,40.95959,0,2014-09-06 10:19:14.080,2014,9,6
394.13147,45.19113,40.854244,0,2014-09-06 10:19:14.310,2014,9,6
394.23804,45.188133,40.8684,0,2014-09-06 10:19:14.320,2014,9,6
393.6948,45.185047,40.882572,0,2014-09-06 10:19:14.330,2014,9,6
394.41345,45.18189,40.896725,0,2014-09-06 10:19:14.340,2014,9,6
393.54846,45.17869,40.910706,0,2014-09-06 10:19:14.350,2014,9,6
394.03442,45.175404,40.92467,0,2014-09-06 10:19:14.360,2014,9,6
393.56128,45.17203,40.938572,0,2014-09-06 10:19:14.370,2014,9,6
394.16568,45.16857,40.952415,0,2014-09-06 10:19:14.380,2014,9,6
394.4888,45.210888,40.847015,0,2014-09-06 10:19:14.710,2014,9,6
393.42947,45.207893,40.86118,0,2014-09-06 10:19:14.720,2014,9,6
393.21024,45.20481,40.87536,0,2014-09-06 10:19:14.730,2014,9,6
394.1709,45.20166,40.889515,0,2014-09-06 10:19:14.740,2014,9,6
393.79593,45.19847,40.903503,0,2014-09-06 10:19:14.750,2014,9,6
394.1094,45.19519,40.917477,0,2014-09-06 10:19:14.760,2014,9,6
393.9007,45.191826,40.931385,0,2014-09-06 10:19:14.770,2014,9,6
394.18512,45.188374,40.945232,0,2014-09-06 10:19:14.780,2014,9,6
394.76508,45.23069,40.839783,0,2014-09-06 10:19:15.010,2014,9,6
393.8611,45.227703,40.853954,0,2014-09-06 10:19:15.020,2014,9,6
394.47522,45.22463,40.86814,0,2014-09-06 10:19:15.030,2014,9,6
393.43054,45.22148,40.882305,0,2014-09-06 10:19:15.040,2014,9,6
393.005,45.218296,40.8963,0,2014-09-06 10:19:15.050,2014,9,6
393.83887,45.21502,40.910282,0,2014-09-06 10:19:15.060,2014,9,6
394.23517,45.21166,40.924194,0,2014-09-06 10:19:15.070,2014,9,6
394.07867,45.20821,40.938053,0,2014-09-06 10:19:15.080,2014,9,6
394.08823,45.250504,40.83255,0,2014-09-06 10:19:15.310,2014,9,6
394.4393,45.247517,40.846725,0,2014-09-06 10:19:15.320,2014,9,6
394.06427,45.244446,40.86092,0,2014-09-06 10:19:15.330,2014,9,6
393.5167,45.241302,40.87509,0,2014-09-06 10:19:15.340,2014,9,6
393.78287,45.238117,40.889095,0,2014-09-06 10:19:15.350,2014,9,6
393.73544,45.234844,40.90308,0,2014-09-06 10:19:15.360,2014,9,6
393.73145,45.231487,40.917004,0,2014-09-06 10:19:15.370,2014,9,6
393.85602,45.228043,40.930866,0,2014-09-06 10:19:15.380,2014,9,6
394.31482,45.270313,40.82531,0,2014-09-06 10:19:15.710,2014,9,6
393.73386,45.267334,40.839493,0,2014-09-06 10:19:15.720,2014,9,6
393.88205,45.264263,40.8537,0,2014-09-06 10:19:15.730,2014,9,6
393.79858,45.261116,40.867878,0,2014-09-06 10:19:15.740,2014,9,6
393.328,45.257935,40.881893,0,2014-09-06 10:19:15.750,2014,9,6
394.57755,45.25466,40.89589,0,2014-09-06 10:19:15.760,2014,9,6
393.13156,45.2513,40.90982,0,2014-09-06 10:19:15.770,2014,9,6
393.47357,45.247856,40.923695,0,2014-09-06 10:19:15.780,2014,9,6
394.16177,45.290085,40.818104,0,2014-09-06 10:19:16.010,2014,9,6
394.21918,45.2871,40.832294,0,2014-09-06 10:19:16.020,2014,9,6
393.71185,45.284035,40.846508,0,2014-09-06 10:19:16.030,2014,9,6
393.59644,45.28089,40.860695,0,2014-09-06 10:19:16.040,2014,9,6
393.87167,45.277714,40.874718,0,2014-09-06 10:19:16.050,2014,9,6
394.0602,45.27444,40.88872,0,2014-09-06 10:19:16.060,2014,9,6
393.69193,45.271088,40.902657,0,2014-09-06 10:19:16.070,2014,9,6
393.51343,45.267643,40.91654,0,2014-09-06 10:19:16.080,2014,9,6
393.75613,45.30985,40.810894,0,2014-09-06 10:19:16.310,2014,9,6
394.27893,45.306873,40.825096,0,2014-09-06 10:19:16.320,2014,9,6
394.60947,45.303806,40.839314,0,2014-09-06 10:19:16.330,2014,9,6
394.14523,45.300667,40.853508,0,2014-09-06 10:19:16.340,2014,9,6
394.27213,45.29749,40.86754,0,2014-09-06 10:19:16.350,2014,9,6
394.4432,45.294224,40.88155,0,2014-09-06 10:19:16.360,2014,9,6
394.40082,45.29087,40.895493,0,2014-09-06 10:19:16.370,2014,9,6
394.0235,45.28743,40.90938,0,2014-09-06 10:19:16.380,2014,9,6
394.40933,45.329617,40.803684,0,2014-09-06 10:19:16.710,2014,9,6
394.56244,45.32664,40.817894,0,2014-09-06 10:19:16.720,2014,9,6
394.4309,45.32358,40.83212,0,2014-09-06 10:19:16.730,2014,9,6
393.89087,45.320446,40.84632,0,2014-09-06 10:19:16.740,2014,9,6
394.25528,45.317276,40.860355,0,2014-09-06 10:19:16.750,2014,9,6
394.8446,45.314014,40.874374,0,2014-09-06 10:19:16.760,2014,9,6
394.20792,45.31067,40.888325,0,2014-09-06 10:19:16.770,2014,9,6
394.72992,45.307236,40.90222,0,2014-09-06 10:19:16.780,2014,9,6
394.39072,45.34941,40.796474,0,2014-09-06 10:19:17.010,2014,9,6
393.99802,45.346443,40.81069,0,2014-09-06 10:19:17.020,2014,9,6
394.89478,45.343388,40.824924,0,2014-09-06 10:19:17.030,2014,9,6
393.89578,45.34026,40.839134,0,2014-09-06 10:19:17.040,2014,9,6
393.81335,45.33709,40.853176,0,2014-09-06 10:19:17.050,2014,9,6
394.33716,45.33383,40.867203,0,2014-09-06 10:19:17.060,2014,9,6
394.40466,45.33049,40.88116,0,2014-09-06 10:19:17.070,2014,9,6
394.33978,45.327057,40.89506,0,2014-09-06 10:19:17.080,2014,9,6
394.5903,45.369213,40.789265,0,2014-09-06 10:19:17.310,2014,9,6
394.36386,45.36625,40.803486,0,2014-09-06 10:19:17.320,2014,9,6
393.8548,45.363197,40.817726,0,2014-09-06 10:19:17.330,2014,9,6
394.0485,45.36007,40.831944,0,2014-09-06 10:19:17.340,2014,9,6
393.25497,45.356903,40.845993,0,2014-09-06 10:19:17.350,2014,9,6
394.41956,45.35365,40.860023,0,2014-09-06 10:19:17.360,2014,9,6
394.34467,45.350307,40.87399,0,2014-09-06 10:19:17.370,2014,9,6
393.90137,45.34688,40.8879,0,2014-09-06 10:19:17.380,2014,9,6
394.0186,45.389015,40.78205,0,2014-09-06 10:19:17.710,2014,9,6
393.3487,45.386055,40.79628,0,2014-09-06 10:19:17.720,2014,9,6
394.47327,45.383003,40.81052,0,2014-09-06 10:19:17.730,2014,9,6
393.98157,45.37987,40.824734,0,2014-09-06 10:19:17.740,2014,9,6
393.3544,45.3767,40.838776,0,2014-09-06 10:19:17.750,2014,9,6
394.16055,45.370094,40.866764,0,2014-09-06 10:19:17.770,2014,9,6
394.0628,45.366665,40.88067,0,2014-09-06 10:19:17.780,2014,9,6
394.132,45.408733,40.7747,0,2014-09-06 10:19:18.010,2014,9,6
395.1574,45.405766,40.78892,0,2014-09-06 10:19:18.020,2014,9,6
394.27182,45.402714,40.803165,0,2014-09-06 10:19:18.030,2014,9,6
393.5735,45.399586,40.817383,0,2014-09-06 10:19:18.040,2014,9,6
393.44043,45.39642,40.831432,0,2014-09-06 10:19:18.050,2014,9,6
393.5942,45.38982,40.859436,0,2014-09-06 10:19:18.070,2014,9,6
393.78442,45.38639,40.87335,0,2014-09-06 10:19:18.080,2014,9,6
392.43964,45.42844,40.767326,0,2014-09-06 10:19:18.310,2014,9,6
393.61737,45.425476,40.781555,0,2014-09-06 10:19:18.320,2014,9,6
393.33743,45.422424,40.795807,0,2014-09-06 10:19:18.330,2014,9,6
394.73492,45.4193,40.81003,0,2014-09-06 10:19:18.340,2014,9,6
393.6853,45.416138,40.82409,0,2014-09-06 10:19:18.350,2014,9,6
393.60846,45.409546,40.852104,0,2014-09-06 10:19:18.370,2014,9,6
394.41077,45.40612,40.866024,0,2014-09-06 10:19:18.380,2014,9,6
395.09903,45.448143,40.75995,0,2014-09-06 10:19:18.710,2014,9,6
395.66656,45.445183,40.774185,0,2014-09-06 10:19:18.720,2014,9,6
395.41037,45.44214,40.78845,0,2014-09-06 10:19:18.730,2014,9,6
394.0285,45.435875,40.816772,0,2014-09-06 10:19:18.750,2014,9,6
394.0299,45.432632,40.830833,0,2014-09-06 10:19:18.760,2014,9,6
392.9485,45.429306,40.84483,0,2014-09-06 10:19:18.770,2014,9,6
393.92673,45.42589,40.858772,0,2014-09-06 10:19:18.780,2014,9,6
394.4918,45.467937,40.75272,0,2014-09-06 10:19:19.010,2014,9,6
395.03586,45.46499,40.76698,0,2014-09-06 10:19:19.020,2014,9,6
394.72433,45.461956,40.781254,0,2014-09-06 10:19:19.030,2014,9,6
394.17676,45.458843,40.79551,0,2014-09-06 10:19:19.040,2014,9,6
394.5376,45.455696,40.809593,0,2014-09-06 10:19:19.050,2014,9,6
394.31226,45.452457,40.823666,0,2014-09-06 10:19:19.060,2014,9,6
394.55573,45.44913,40.837666,0,2014-09-06 10:19:19.070,2014,9,6
394.01855,45.44572,40.851616,0,2014-09-06 10:19:19.080,2014,9,6
393.61063,45.487747,40.74551,0,2014-09-06 10:19:19.310,2014,9,6
394.28174,45.484802,40.759777,0,2014-09-06 10:19:19.320,2014,9,6
394.23447,45.48177,40.77406,0,2014-09-06 10:19:19.330,2014,9,6
394.26233,45.47866,40.78832,0,2014-09-06 10:19:19.340,2014,9,6
394.25458,45.475513,40.802414,0,2014-09-06 10:19:19.350,2014,9,6
394.19217,45.47228,40.81649,0,2014-09-06 10:19:19.360,2014,9,6
394.5226,45.46896,40.8305,0,2014-09-06 10:19:19.370,2014,9,6
394.038,45.46555,40.844456,0,2014-09-06 10:19:19.380,2014,9,6
394.3059,45.507553,40.738297,0,2014-09-06 10:19:19.710,2014,9,6
394.86722,45.504612,40.75257,0,2014-09-06 10:19:19.720,2014,9,6
394.52234,45.50158,40.76686,0,2014-09-06 10:19:19.730,2014,9,6
394.79443,45.49847,40.78112,0,2014-09-06 10:19:19.740,2014,9,6
